id,name,pos,team_id,age,height,weight,ovr,pot,spd,acc,agi,str,awr,injury_status,morale,stamina,thp,tha_s,tha_m,tha_d,tup,rel,rr,cth,cit,pbk,rbk,iblk,oblk,mcv,zcv,prs,pmv,fmv,bsh,purs
2120,Christian Kuntz,LS,27,27,73,228,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,DeMarvin Leal,DE,27,26,76,290,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,Logan Lee,DT,27,24,77,286,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,Isaiahh Loudermilk,DT,27,27,79,293,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,Dean Lowry,DT,27,32,78,296,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,Ryan McCollum,C,27,25,77,300,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,Mason McCormick,G,27,24,77,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,Cameron McCutcheon,CB,27,23,73,204,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,Lance McCutcheon,WR,27,24,75,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,DK Metcalf,WR,27,29,76,229,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,Scott Miller,WR,27,29,69,174,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,Lew Nichols,RB,27,23,70,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,Esezi Otomewo,DE,27,25,77,282,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,Donald Parham,TE,27,27,80,237,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Andrus Peat,G,27,33,79,316,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Jabrill Peppers,FS,27,31,71,217,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,James Pierre,CB,27,28,74,185,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Daryl Porter,DB,27,25,70,185,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Joey Porter Jr.,CB,27,25,74,194,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Patrick Queen,LB,27,28,72,232,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,Jalen Ramsey,CB,27,32,73,211,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,Jon Rhattigan,LB,27,27,72,236,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,Aaron Rodgers,QB,27,43,74,223,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Mason Rudolph,QB,27,30,77,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,Jack Sawyer,LB,27,25,76,260,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Max Scharping,G,27,29,78,327,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,Trey Sermon,RB,27,27,72,215,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,Isaac Seumalo,G,27,32,76,303,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,Ben Skowronek,WR,27,27,75,224,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,Jacob Slade,DT,27,23,75,293,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,Darius Slay,CB,27,35,72,192,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Jonnu Smith,TE,27,31,75,248,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Matt Sokol,TE,27,23,77,258,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,Juan Thornhill,SAF,27,29,72,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,Skylar Thompson,QB,27,26,74,219,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Cory Trice Jr.,CB,27,25,75,206,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,Corliss Waitman,P,27,25,74,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,Gareth Warren,OT,27,25,78,333,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,Jaylen Warren,RB,27,26,68,215,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Darnell Washington,TE,27,25,79,265,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,T.J. Watt,OLB,27,31,76,252,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,Julius Welschof,LB,27,23,78,265,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,Ke'Shawn Williams,WR,27,25,69,186,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,Payton Wilson,LB,27,24,76,242,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,Roman Wilson,WR,27,24,70,186,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,Logan Woodside,QB,27,27,73,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,Brandon Aiyuk,WR,28,28,72,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,Isaac Alarcon,OT,28,23,79,320,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,Evan Anderson,DL,28,24,75,326,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,Robbie Chosen,WR,28,31,75,185,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,Eli Apple,CB,28,32,73,203,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,Ben Bartch,OT,28,28,78,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,Robert Beal Jr.,DE,28,25,76,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,Junior Bergen,WR,28,25,69,184,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,Tatum Bethune,LB,28,24,72,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,Nick Bosa,DE,28,29,76,266,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,Kendrick Bourne,WR,28,31,73,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Jake Brendel,C,28,30,76,299,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,Ji'Ayir Brown,SAF,28,25,71,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,Spencer Burford,OT,28,26,76,300,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,Derrick Canteen,CB,28,25,70,193,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Connor Colby,G,28,25,77,309,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,Alfred Collins,DT,28,25,77,332,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,Jacob Cowing,WR,28,24,69,170,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,Kalia Davis,DT,28,26,74,310,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,Jordan Elliott,DT,28,28,76,302,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,Luke Farrell,TE,28,27,77,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Russell Gage,WR,28,29,72,184,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,Luke Gifford,LB,28,29,75,242,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Trevis Gipson,LB,28,28,76,263,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,Kevin Givens,DT,28,28,73,285,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,Jalen Graham,LB,28,25,75,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,Renardo Green,CB,28,24,72,186,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,Yetur Gross-Matos,DE,28,28,77,265,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,Isaac Guerendo,RB,28,24,72,221,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Matt Hennessy,C,28,28,75,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,Tre Tomlinson,CB,28,25,69,177,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,Bryce Huff,DE,28,28,75,255,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,Tarron Jackson,DE,28,25,74,254,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,Jordan James,RB,28,25,69,208,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,Jordan Jefferson,DT,28,24,74,316,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Jauan Jennings,WR,28,27,75,212,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,Mac Jones,QB,28,27,75,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,Kyle Juszczyk,FB,28,35,74,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,George Kittle,TE,28,31,76,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,Deommodore Lenoir,CB,28,27,70,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,Chase Lucas,CB,28,25,71,184,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,Darrell Luter Jr.,CB,28,25,72,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,Nick Martin,LB,28,25,71,221,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,Adrian Martinez,QB,28,23,74,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Christian McCaffrey,RB,28,31,71,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,Sincere McCormick,RB,28,25,69,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,Colton McKivitz,OT,28,28,78,301,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,Jake Moody,K,28,25,73,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,Skyy Moore,WR,28,26,70,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,Thomas Morstead,P,28,39,76,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,Drew Moss,OL,28,25,75,303,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,Malik Mustapha,SAF,28,24,70,206,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,Siran Neal,CB,28,30,72,206,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Drake Nugent,C,28,23,73,300,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,Sam Okuayinonu,DT,28,25,73,269,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,Brandon Parker,OT,28,30,80,320,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,Ricky Pearsall,WR,28,24,73,189,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,Eddy Pineiro,K,28,30,71,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Jason Pinnock,SAF,28,27,72,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Austen Pleasants,OL,28,23,79,330,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,Dominick Puni,OT,28,24,77,313,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,Brock Purdy,QB,28,26,73,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,Curtis Robinson,LB,28,26,75,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,Demarcus Robinson,WR,28,32,73,203,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Jakob Robinson,CB,28,25,70,181,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Brian Robinson,RB,28,24,73,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,Kurtis Rourke,QB,28,25,76,221,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,Marques Sigle,SAF,28,25,71,199,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,Upton Stout,CB,28,25,69,182,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Messiah Swinson,TE,28,23,79,259,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,Patrick Taylor,RB,28,27,73,217,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,Trent Taylor,WR,28,29,68,180,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,Jake Tonges,TE,28,25,76,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,Malik Turner,WR,28,27,74,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Marquez Valdes-Scantling,WR,28,30,76,206,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Sebastian Valdez,DE,28,25,75,301,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Fred Warner,MLB,28,30,75,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,Jordan Watkins,WR,28,25,71,196,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Jon Weeks,LS,28,38,70,242,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,CJ West,DT,28,25,73,316,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,Mykel Williams,DE,28,25,77,267,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,Trent Williams,OT,28,38,77,320,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Brayden Willis,TE,28,25,76,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,Dee Winters,LB,28,25,71,227,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Nick Zakelj,OT,28,26,78,316,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Kilian Zierer,OT,28,24,79,312,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,Elijah Arroyo,TE,29,25,77,254,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,AJ Barner,TE,29,24,78,251,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,D'Anthony Bell,SAF,29,26,73,211,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,Jake Bobo,WR,29,25,76,207,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,Quinton Bohanna,DT,29,26,76,355,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,Anthony Bradford,G,29,25,76,335,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Tyrone Broden,WR,29,25,77,194,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,Coby Bryant,SAF,29,26,73,193,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Bryce Cabeldue,G,29,25,76,306,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,Zach Charbonnet,RB,29,25,73,214,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Charles Cross,OT,29,26,77,317,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,Sam Darnold,QB,29,30,75,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,Michael Dickson,P,29,30,74,208,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,Nick Emmanwori,SAF,29,25,75,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,AJ Finley,SAF,29,25,74,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Shaquill Griffin,CB,29,31,72,198,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,Derick Hall,LB,29,25,75,254,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,Johnathan Hankins,DT,29,35,75,335,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Christian Haynes,G,29,24,75,318,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,George Holani,RB,29,24,70,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Tory Horton,WR,29,25,74,196,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Jared Ivey,LB,29,25,78,274,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,Courtney Jackson,WR,29,25,71,189,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,Shemar Jean-Charles,CB,29,27,70,184,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,Josh Jobe,CB,29,26,71,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Ernest Jones,LB,29,27,74,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,Josh Jones,OT,29,28,79,339,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,Nick Kallerup,TE,29,25,77,266,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Derion Kendrick,CB,29,26,72,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Amari Kight,OT,29,25,79,318,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,Tyrice Knight,LB,29,24,72,233,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,Cooper Kupp,WR,29,31,74,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,DeMarcus Lawrence,DE,29,34,75,254,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
